site ID,crosval ID,sw,nee,gpp,lai,ave,amp,lst_day,lst_night,brdf1,brdf2,brdf3,brdf4,brdf5,brdf6,brdf7,lc,XGBoost GPP,SVR GPP,RF GPP
1,1,152.26,-1.9025,2.7647,1.4265,0.263842441137109,0.820166921969533,289.26,277.7644,0.0514,0.2785,0.0199,0.0548,0.2997,0.1954,0.0871,0,4.202637,4.19064141338527,4.6199886625869
1,1,131.47,-1.3202,2.3439,1.2673,0.263842441137109,0.820166921969533,287.16,277.3311,0.0492,0.2714,0.0189,0.0518,0.294,0.1914,0.0843,0,3.6699746,3.47845621400602,4.02920221220434
1,1,272.51,-0.14386,0.22501,0.1898,0.263842441137109,0.820166921969533,267.4267,264.66,0.9141,0.8574,0.9329,0.9294,0.4723,0.1234,0.0472,0,0.70470506,0.609238659339132,0.563553747008134
1,1,317.27,-0.013593,0.29326,0,0.263842441137109,0.820166921969533,273.7511,271.0222,0.8457,0.7421,0.869,0.8674,0.3186,0.0635,0.0236,0,0.6866837,0.780004056614534,0.55956375132367
1,1,311.74,0.044748,0.53585,0.3102,0.263842441137109,0.820166921969533,277.3622,273.68,0.7291,0.6432,0.7472,0.7453,0.2657,0.0795,0.0323,0,0.7505344,0.803246882646153,0.734209758791545
1,1,230.89,0.39065,0.38506,0.6184,0.263842441137109,0.820166921969533,284.7022,279.9333,0.0762,0.1768,0.0272,0.0532,0.2008,0.1615,0.0896,0,1.8997691,1.68044762325272,2.11642811913165
1,1,243.12,-0.16334,1.4673,0.4633,0.263842441137109,0.820166921969533,289.7133,286.2778,0.0707,0.1688,0.0254,0.0502,0.1941,0.1537,0.0867,0,2.167996,1.46371636736773,2.19204934536368
1,1,282.97,-1.8032,3.4734,0.8041,0.263842441137109,0.820166921969533,290.2933,283.0089,0.0493,0.153,0.019,0.0405,0.1701,0.1273,0.0639,0,3.9663315,2.85761243587311,3.894217607816
1,1,234.99,-2.1049,3.5783,0.9306,0.263842441137109,0.820166921969533,288.3867,283.0533,0.042,0.1564,0.0183,0.0395,0.1714,0.1215,0.0554,0,3.7920785,3.81240565152355,3.98803117858872
1,1,165.08,-2.3599,3.0219,0.5755,0.263842441137109,0.820166921969533,289.3089,286.4489,0.0424,0.1725,0.0211,0.0434,0.1855,0.1267,0.0549,0,3.8281322,3.17518870742888,4.10913106866404
1,1,202.22,-2.8503,4.3055,1.4469,0.263842441137109,0.820166921969533,290.6822,288.5644,0.0335,0.2001,0.0153,0.0401,0.196,0.1234,0.0508,0,6.9123344,5.916698639917,7.41021780062308
1,1,150.36,-1.9661,3.5346,1.3571,0.263842441137109,0.820166921969533,291.2644,279.2867,0.0326,0.2078,0.0138,0.0403,0.2011,0.1269,0.0526,0,5.0440774,4.83864307085453,5.0615476597502
1,1,125.91,-1.3867,3.3381,1.249,0.263842441137109,0.820166921969533,288.8756,279.02,0.0343,0.2166,0.0155,0.0428,0.2147,0.1398,0.0586,0,3.6150765,3.828696656799,4.11236080647167
1,1,247.33,-1.4746,4.1441,0.7143,0.263842441137109,0.820166921969533,290.4822,282.8044,0.0709,0.1865,0.0289,0.0529,0.2226,0.1773,0.1013,0,3.2494984,2.37444835912569,3.59535395377012
1,1,230.93,-1.4669,3.0251,0.8367,0.263842441137109,0.820166921969533,288.0422,280.4667,0.0668,0.1933,0.0272,0.0535,0.2269,0.1746,0.0958,0,2.9286475,2.77538410086266,3.33077268511205
1,1,157.61,-2.2529,3.4589,0.6592,0.263842441137109,0.820166921969533,287.0356,279.0911,0.0655,0.2008,0.0271,0.0584,0.2312,0.1738,0.0916,0,3.0227036,2.23915140589874,3.38383120742189
1,1,167.31,-2.5125,4.4465,1.1367,0.263842441137109,0.820166921969533,289.9911,282.2244,0.0571,0.2505,0.0323,0.0573,0.2766,0.1866,0.0952,0,4.513828,3.99944316795414,4.52028044894449
1,1,203.51,-3.6801,5.1649,1.9653,0.263842441137109,0.820166921969533,289.6156,285.68,0.0559,0.2571,0.0266,0.0609,0.27,0.188,0.0895,0,4.9866734,5.59191102044574,5.15774956526584
